Transaction ID,Date Initiated,Date Posted,Transaction Type,Payment Method,Recipient ID,Amount,HIT ID,Assignment ID
3TRQELNFCN0W97HZ2CYD680ND3CR52,2019-07-26 18:58:29 -0700,2019-07-27 00:11:11 -0700,AssignmentPayment,,A19CLQ1FP2HK2T,-1.500,37ZQELHEQ0IDZP2J7Y18YHJVMPINM4,3FTYUGLFSV59RQOUG8BKAUS36SWD50
35WOBIDDR3HUIX7YMGYTHO4QZAMMQV,2019-07-26 18:58:29 -0700,2019-07-27 02:22:40 -0700,FeePayment,,Mechanical Turk,-0.300,37ZQELHEQ0IDZP2J7Y18YHJVMPINM4,3FTYUGLFSV59RQOUG8BKAUS36SWD50
3O55FHUP8S07EJS427XGT2RFO6SLOB,2019-07-26 18:58:30 -0700,2019-07-26 23:21:24 -0700,AssignmentPayment,,AX81CBXM149MY,-1.500,37ZQELHEQ0IDZP2J7Y18YHJVMPINM4,3PM8NZGV8Z0CIIC9R00Z2CQMI75XQB
3V9WGGQYBLG2YKP1EH7U3O658OJH9V,2019-07-26 18:58:30 -0700,2019-07-27 02:22:40 -0700,FeePayment,,Mechanical Turk,-0.300,37ZQELHEQ0IDZP2J7Y18YHJVMPINM4,3PM8NZGV8Z0CIIC9R00Z2CQMI75XQB
3RR57RQBJVY2ROC1YT9PS8J46SGLUO,2019-07-26 19:03:24 -0700,2019-07-27 02:27:26 -0700,AssignmentPayment,,A20AZHMLAM1MHV,-1.500,3PA41K45VNOUH779J7CBJOR0RHZ7PO,33FBRBDW6PJI9G1IEANC28KCNQMC8I
314AR25001XBZUGEH37MDKSGBMEHFN,2019-07-26 19:03:24 -0700,2019-07-27 02:22:40 -0700,FeePayment,,Mechanical Turk,-0.300,3PA41K45VNOUH779J7CBJOR0RHZ7PO,33FBRBDW6PJI9G1IEANC28KCNQMC8I
333KFK51DJOAUF8Q9VXWPS5EKLDT0L,2019-07-28 12:22:46 -0700,2019-07-28 18:55:50 -0700,AssignmentPayment,,A38VE3N9O0332D,-1.500,3PEG1BH7AEBG8SDJJWJJS9RXGW5BKW,3IX2EGZR7C3BZZMKNBAYGTSC357RJH
3O25NLTI5K67R3CX7R5AS6U1K8TOLA,2019-07-28 12:22:46 -0700,2019-07-28 18:35:33 -0700,FeePayment,,Mechanical Turk,-0.300,3PEG1BH7AEBG8SDJJWJJS9RXGW5BKW,3IX2EGZR7C3BZZMKNBAYGTSC357RJH
3Z8CZBOB5UFAZ2YLIBPVZ45B96XBS1,2019-07-28 12:28:15 -0700,2019-07-28 20:27:36 -0700,AssignmentPayment,,A3S0IC3M8RZ54U,-1.500,389A2A304O2X57YLT35WK9I6KJ10CO,3JJVG1YBECHGCTQA2CKEF4433EX5BC
3PF68XEJUGGH8LW6DOQKY701LAI7DO,2019-07-28 12:28:15 -0700,2019-07-28 18:35:33 -0700,FeePayment,,Mechanical Turk,-0.300,389A2A304O2X57YLT35WK9I6KJ10CO,3JJVG1YBECHGCTQA2CKEF4433EX5BC
3ETBCNLTKPILOZBCXDFUS8R6KIE3V7,2019-07-28 12:28:16 -0700,2019-07-28 18:06:21 -0700,AssignmentPayment,,A3DS5B06ZCD3E3,-1.500,389A2A304O2X57YLT35WK9I6KJ10CO,3EQHHY4HQTCC3AYLIYCSGFV0JSAG5R
3MTKVG654NP34FC3Y9JBVCWX8VAZGH,2019-07-28 12:28:16 -0700,2019-07-28 18:35:33 -0700,FeePayment,,Mechanical Turk,-0.300,389A2A304O2X57YLT35WK9I6KJ10CO,3EQHHY4HQTCC3AYLIYCSGFV0JSAG5R
3W1EEYJT3D65FJ9H3V6FUNFMWWTA0I,2019-07-28 12:28:16 -0700,2019-07-28 18:11:42 -0700,AssignmentPayment,,AK97EWXEUC3US,-1.500,389A2A304O2X57YLT35WK9I6KJ10CO,3PDJHANYK60MMATA7N4FTLL1UO9H6K
3JXDJ3MGZJKLJT6F2C9BJ0UA3DP5LN,2019-07-28 12:28:16 -0700,2019-07-28 18:35:33 -0700,FeePayment,,Mechanical Turk,-0.300,389A2A304O2X57YLT35WK9I6KJ10CO,3PDJHANYK60MMATA7N4FTLL1UO9H6K
3J6RIB4V0JEUAURJQNG2NVAWN1FFDT,2019-07-28 12:28:16 -0700,2019-07-28 18:11:48 -0700,AssignmentPayment,,A7NTVYA1O3F7I,-1.500,389A2A304O2X57YLT35WK9I6KJ10CO,3OCHAWUVGP4Q7FEEEVG26QEDJ7OKXT
39U9X0PGBRR2PYPVGNPILJCS46UAYQ,2019-07-28 12:28:16 -0700,2019-07-28 18:35:33 -0700,FeePayment,,Mechanical Turk,-0.300,389A2A304O2X57YLT35WK9I6KJ10CO,3OCHAWUVGP4Q7FEEEVG26QEDJ7OKXT
317AJY6739RBMAWLCJZSEGPUFT8HF4,2019-07-28 12:28:16 -0700,2019-07-28 20:43:47 -0700,AssignmentPayment,,ASW9MABLSXSPK,-1.500,389A2A304O2X57YLT35WK9I6KJ10CO,3OLQQLKKNT9MQVHF15QYHMTTOCJEJL
3SF6LZ19IOE3QAWMSP5BJSQEDWCD0U,2019-07-28 12:28:16 -0700,2019-07-28 18:35:33 -0700,FeePayment,,Mechanical Turk,-0.300,389A2A304O2X57YLT35WK9I6KJ10CO,3OLQQLKKNT9MQVHF15QYHMTTOCJEJL
